date,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
112013,2013,1,1,1654,-6,2020,-14,DL,N320NB,706,JFK,AUS,251,1521,16,54
112013,2013,1,1,1655,-5,1953,3,AA,N5DRAA,575,JFK,EGE,280,1747,16,55
112013,2013,1,1,1655,-5,2027,-22,DL,N713TW,31,JFK,SFO,357,2586,16,55
112013,2013,1,1,1656,-4,1941,-14,AA,N3CAAA,257,JFK,LAS,322,2248,16,56
112013,2013,1,1,1657,27,1948,22,UA,N17105,1609,EWR,MCO,148,937,16,57
112013,2013,1,1,1701,-9,2026,11,AA,N3FUAA,695,JFK,AUS,247,1521,17,1
112013,2013,1,1,1701,1,1856,16,UA,N418UA,689,LGA,ORD,144,733,17,1
112013,2013,1,1,1702,2,2044,16,UA,N16632,1259,LGA,IAH,234,1416,17,2
112013,2013,1,1,1705,0,2054,44,AA,N4WRAA,1905,EWR,DFW,251,1372,17,5
112013,2013,1,1,1705,-5,1924,9,US,N188US,1447,LGA,CLT,110,544,17,5
112013,2013,1,1,1707,2,1928,-12,DL,N3730B,2121,EWR,ATL,121,746,17,7
112013,2013,1,1,1707,7,2006,6,UA,N543UA,342,EWR,LAX,334,2454,17,7
112013,2013,1,1,1712,-7,1939,-19,UA,N569UA,509,LGA,DEN,241,1620,17,12
112013,2013,1,1,1712,12,2042,6,UA,N485UA,635,EWR,SAT,242,1569,17,12
112013,2013,1,1,1714,-6,1915,0,AA,N3CVAA,1351,JFK,ORD,146,740,17,14
112013,2013,1,1,1716,7,1902,16,UA,N19130,1623,EWR,ORD,143,719,17,16
112013,2013,1,1,1717,-3,1920,10,AA,N539AA,345,LGA,ORD,141,733,17,17
112013,2013,1,1,1720,-5,2121,16,DL,N723TW,513,JFK,LAX,363,2475,17,20
112013,2013,1,1,1725,-5,1929,3,US,N680AW,449,EWR,CLT,104,529,17,25
112013,2013,1,1,1725,5,2045,24,UA,N17122,1712,EWR,IAH,235,1400,17,25
112013,2013,1,1,1726,-4,2054,4,AA,N386AA,543,JFK,MIA,157,1089,17,26
112013,2013,1,1,1726,-3,2042,-18,UA,N557UA,512,JFK,SFO,347,2586,17,26
112013,2013,1,1,1727,2,2043,3,AA,N377AA,145,JFK,SAN,357,2446,17,27
112013,2013,1,1,1729,11,2052,-3,UA,N14120,1284,EWR,SFO,360,2565,17,29
112013,2013,1,1,1730,1,2039,-19,UA,N77296,1715,EWR,SEA,344,2402,17,30
112013,2013,1,1,1739,-6,1956,3,DL,N965DL,2331,LGA,DTW,93,502,17,39
112013,2013,1,1,1739,-1,2051,-21,DL,N3761R,1339,JFK,PDX,341,2454,17,39
112013,2013,1,1,1740,70,2102,68,DL,N369NW,2139,LGA,MIA,167,1096,17,40
112013,2013,1,1,1742,-4,2028,-24,DL,N933DL,1585,LGA,MCO,145,950,17,42
112013,2013,1,1,1744,-1,2055,-4,DL,N900DE,1935,LGA,TPA,160,1010,17,44
112013,2013,1,1,1750,0,2109,-6,UA,N525UA,535,JFK,LAX,345,2475,17,50
112013,2013,1,1,1756,31,2036,17,UA,N523UA,376,EWR,MCO,140,937,17,56
112013,2013,1,1,1757,-2,2027,-15,DL,N643DL,1047,LGA,ATL,125,762,17,57
112013,2013,1,1,1758,9,2020,37,UA,N37274,1676,EWR,ORD,135,719,17,58
112013,2013,1,1,1800,0,1951,-3,UA,N16703,1053,EWR,CLE,83,404,18,0
112013,2013,1,1,1802,-3,1930,-14,DL,N359NB,1006,LGA,BUF,61,292,18,2
112013,2013,1,1,1802,1,2125,-12,UA,N75429,1165,EWR,LAX,340,2454,18,2
112013,2013,1,1,1803,3,2021,20,US,N510UW,373,JFK,CLT,100,541,18,3
112013,2013,1,1,1805,8,2117,-2,UA,N39463,1152,EWR,PDX,336,2434,18,5
112013,2013,1,1,1807,29,2251,NA,UA,N31412,1228,EWR,SAN,NA,2425,18,7
112013,2013,1,1,1808,-7,2111,-19,AS,N553AS,7,EWR,SEA,336,2402,18,8
112013,2013,1,1,1811,12,2132,14,UA,N482UA,618,EWR,DFW,228,1372,18,11
112013,2013,1,1,1816,16,2101,11,UA,N522UA,638,EWR,LAS,307,2227,18,16
112013,2013,1,1,1817,-3,2008,3,AA,N3AXAA,353,LGA,ORD,138,733,18,17
112013,2013,1,1,1820,0,2216,26,AA,N3FMAA,119,EWR,LAX,366,2454,18,20
112013,2013,1,1,1823,-7,2036,-19,DL,N337NW,924,JFK,MSP,158,1029,18,23
112013,2013,1,1,1824,-6,2203,-2,AA,N3ETAA,269,JFK,SEA,348,2422,18,24
112013,2013,1,1,1825,-4,2046,14,US,N460UW,1973,EWR,CLT,106,529,18,25
112013,2013,1,1,1826,16,2132,2,AA,N3DWAA,1611,LGA,MIA,153,1096,18,26
112013,2013,1,1,1826,-4,2154,-13,DL,N3772H,1643,JFK,SEA,334,2422,18,26
112013,2013,1,1,1827,-2,2105,9,UA,N39728,1139,EWR,DEN,246,1605,18,27
112013,2013,1,1,1830,1,2131,6,UA,N33714,1684,EWR,PBI,152,1023,18,30
112013,2013,1,1,1832,4,2144,0,UA,N18220,1075,EWR,SNA,342,2434,18,32
112013,2013,1,1,1834,34,2014,32,UA,N467UA,668,LGA,ORD,123,733,18,34
112013,2013,1,1,1840,-5,2223,-3,UA,N508UA,389,JFK,SFO,357,2586,18,40
112013,2013,1,1,1842,13,2144,8,UA,N14214,1292,EWR,FLL,149,1065,18,42
112013,2013,1,1,1843,-7,2052,2,AA,N594AA,2019,LGA,STL,169,888,18,43
112013,2013,1,1,1843,-2,1955,-29,DL,N344NB,904,JFK,BOS,34,187,18,43
112013,2013,1,1,1843,8,2339,-7,DL,N900PC,329,JFK,SJU,192,1598,18,43
112013,2013,1,1,1846,61,2147,52,AA,N3ESAA,785,LGA,DFW,223,1389,18,46
112013,2013,1,1,1846,-9,2336,-19,AA,N5BYAA,1613,JFK,SJU,190,1598,18,46
112013,2013,1,1,1848,63,2238,78,AA,N332AA,177,JFK,SFO,361,2586,18,48
112013,2013,1,1,1853,-7,2004,-14,US,N951UW,2187,LGA,DCA,54,214,18,53
112013,2013,1,1,1855,-4,2140,-5,DL,N339NW,947,LGA,ATL,135,762,18,55
112013,2013,1,1,1855,7,2203,3,UA,N36207,1128,LGA,IAH,231,1416,18,55
112013,2013,1,1,1856,131,2212,127,AA,N323AA,181,JFK,LAX,336,2475,18,56
112013,2013,1,1,1856,1,2142,0,DL,N173DZ,951,JFK,ATL,132,760,18,56
112013,2013,1,1,1859,-1,2151,-47,DL,N329NW,1967,JFK,MIA,150,1089,18,59
112013,2013,1,1,1904,-1,2139,-48,DL,N3758Y,2159,JFK,MCO,133,944,19,4
112013,2013,1,1,1904,-1,2157,-11,UA,N14242,1444,EWR,TPA,150,997,19,4
112013,2013,1,1,1905,5,2311,10,DL,N727TW,853,JFK,SFO,361,2586,19,5
112013,2013,1,1,1906,-9,2211,-33,DL,N922DL,2391,JFK,TPA,159,1005,19,6
112013,2013,1,1,1909,-1,2212,-12,DL,N6710E,1629,JFK,LAS,323,2248,19,9
112013,2013,1,1,1910,15,2118,15,US,N540UW,1491,LGA,CLT,107,544,19,10
112013,2013,1,1,1912,-3,2200,-19,DL,N917DL,1485,LGA,MCO,142,950,19,12
112013,2013,1,1,1912,4,2242,-15,UA,N432UA,927,EWR,PHX,309,2133,19,12
112013,2013,1,1,1915,-5,2238,-19,DL,N633DL,6,JFK,SLC,281,1990,19,15
112013,2013,1,1,1915,11,2242,-4,UA,N76503,1606,EWR,SFO,351,2565,19,15
112013,2013,1,1,1916,-4,2053,-7,AA,N3CUAA,359,LGA,ORD,136,733,19,16
112013,2013,1,1,1921,1,2315,-4,DL,N375DA,541,JFK,PHX,314,2153,19,21
112013,2013,1,1,1925,25,2259,21,DL,N624AG,87,JFK,LAX,332,2475,19,25
112013,2013,1,1,1926,16,2258,43,AA,N4XFAA,2075,EWR,DFW,248,1372,19,26
112013,2013,1,1,1929,9,3,-4,UA,N27205,1071,EWR,BQN,192,1585,19,29
112013,2013,1,1,1930,105,2233,81,DL,N3764D,503,JFK,SAN,333,2446,19,30
112013,2013,1,1,1937,32,2250,25,AA,N327AA,21,JFK,LAX,332,2475,19,37
112013,2013,1,1,1939,-1,2238,-2,AA,N3EGAA,1787,JFK,TPA,158,1005,19,39
112013,2013,1,1,1940,35,2033,12,UA,N580UA,698,EWR,BOS,36,200,19,40
112013,2013,1,1,1952,22,2257,6,UA,N76523,1416,EWR,SEA,342,2402,19,52
112013,2013,1,1,1957,-3,2321,11,UA,N817UA,299,EWR,DFW,233,1372,19,57
112013,2013,1,1,1959,29,2331,25,DL,N319NB,1181,JFK,SAT,251,1587,19,59
112013,2013,1,1,1959,-1,2310,3,UA,N76514,1233,EWR,IAH,232,1400,19,59
112013,2013,1,1,2002,7,2306,-4,AA,N3GSAA,1709,LGA,MIA,159,1096,20,2
112013,2013,1,1,2003,3,2302,-9,UA,N11206,1680,EWR,MIA,154,1085,20,3
112013,2013,1,1,2006,6,2132,2,UA,N12218,1271,LGA,ORD,126,733,20,6
112013,2013,1,1,2012,-4,2154,-4,UA,N24715,1204,EWR,CLE,77,404,20,12
112013,2013,1,1,2013,-2,2120,-10,AA,N3BNAA,1762,JFK,BOS,35,187,20,13
112013,2013,1,1,2018,-2,2314,-10,UA,N13718,1299,EWR,RSW,157,1068,20,18
112013,2013,1,1,2025,-5,2334,-14,DL,N3740C,1318,JFK,FLL,157,1069,20,25
112013,2013,1,1,2025,-3,2358,7,UA,N76516,1615,EWR,AUS,248,1504,20,25
112013,2013,1,1,2030,-15,2150,-35,AA,N545AA,371,LGA,ORD,126,733,20,30
112013,2013,1,1,2031,1,2344,9,UA,N822UA,834,EWR,IAH,223,1400,20,31
112013,2013,1,1,2033,-1,2134,-17,UA,N486UA,994,EWR,BOS,35,200,20,33
112013,2013,1,1,2035,5,2337,-28,UA,N38268,1482,EWR,LAX,333,2454,20,35
112013,2013,1,1,2046,-4,2328,-28,UA,N414UA,926,EWR,MCO,136,937,20,46
112013,2013,1,1,2055,-5,2350,-5,UA,N441UA,380,EWR,PBI,142,1023,20,55
112013,2013,1,1,2058,-2,8,9,UA,N27724,1241,EWR,TPA,159,997,20,58
112013,2013,1,1,2102,-6,146,-12,UA,N78511,1180,EWR,SJU,199,1608,21,2
112013,2013,1,1,2103,-7,2345,-32,DL,N3738B,1668,JFK,LAS,309,2248,21,3
112013,2013,1,1,2108,11,25,-14,UA,N17245,1517,EWR,SFO,354,2565,21,8
112013,2013,1,1,2128,-7,26,-24,AA,N338AA,185,JFK,LAX,338,2475,21,28
112013,2013,1,1,2134,49,20,28,UA,N27733,1106,EWR,FLL,152,1065,21,34
112013,2013,1,1,2205,285,46,246,AA,N5DNAA,1999,EWR,MIA,146,1085,22,5
112013,2013,1,1,NA,NA,NA,NA,AA,N3EHAA,791,LGA,DFW,NA,1389,NA,NA
112013,2013,1,1,NA,NA,NA,NA,AA,N3EVAA,1925,LGA,MIA,NA,1096,NA,NA
212013,2013,1,2,458,-2,703,13,US,N162UW,1030,EWR,CLT,108,529,4,58
212013,2013,1,2,512,-3,809,-10,UA,N76515,1453,EWR,IAH,214,1400,5,12
212013,2013,1,2,535,-5,831,-19,AA,N621AA,1141,JFK,MIA,156,1089,5,35
212013,2013,1,2,536,7,840,12,UA,N493UA,407,LGA,IAH,231,1416,5,36
212013,2013,1,2,555,-5,931,21,AA,N3BEAA,707,LGA,DFW,255,1389,5,55
212013,2013,1,2,555,-5,750,-7,DL,N366NB,731,LGA,DTW,87,502,5,55
212013,2013,1,2,556,-4,837,0,DL,N618DL,461,LGA,ATL,128,762,5,56
212013,2013,1,2,557,-8,832,9,DL,N325US,544,LGA,CVG,117,585,5,57
212013,2013,1,2,558,-2,916,-15,UA,N505UA,303,JFK,SFO,341,2586,5,58
212013,2013,1,2,559,-2,809,-52,UA,N484UA,402,EWR,LAS,289,2227,5,59
212013,2013,1,2,559,-1,906,-1,UA,N12225,1077,EWR,MIA,157,1085,5,59
212013,2013,1,2,600,0,747,12,UA,N62631,1280,LGA,ORD,125,733,6,0
212013,2013,1,2,602,2,646,-13,US,N951UW,1833,LGA,PHL,28,96,6,2
212013,2013,1,2,603,3,733,-12,AA,N3CRAA,301,LGA,ORD,118,733,6,3
212013,2013,1,2,603,4,912,-4,UA,N17229,1676,EWR,LAX,341,2454,6,3
212013,2013,1,2,605,5,851,-44,UA,N832UA,421,EWR,SFO,329,2565,6,5
212013,2013,1,2,606,-4,846,1,DL,N387DA,1743,JFK,ATL,129,760,6,6
212013,2013,1,2,606,-4,825,5,DL,N915DE,1919,LGA,MSP,167,1020,6,6
212013,2013,1,2,607,-3,859,-11,AA,N5ELAA,1895,EWR,MIA,151,1085,6,7
212013,2013,1,2,610,-5,854,10,DL,N304DQ,575,EWR,ATL,124,746,6,10
212013,2013,1,2,616,16,1001,44,UA,N19141,1141,JFK,LAX,354,2475,6,16
212013,2013,1,2,617,2,837,20,US,N745VJ,1567,JFK,CLT,106,541,6,17
212013,2013,1,2,621,11,912,-3,AA,N3EVAA,1837,LGA,MIA,155,1096,6,21
212013,2013,1,2,625,-4,935,1,UA,N461UA,473,LGA,IAH,230,1416,6,25
212013,2013,1,2,625,-5,954,8,UA,N802UA,516,EWR,DFW,249,1372,6,25
212013,2013,1,2,626,-4,850,17,US,N445US,1019,EWR,CLT,103,529,6,26
212013,2013,1,2,628,-2,935,3,DL,N912DE,2137,LGA,TPA,159,1010,6,28
212013,2013,1,2,629,-1,1010,-4,US,N837AW,245,EWR,PHX,308,2133,6,29
212013,2013,1,2,630,-5,948,6,DL,N969DL,1879,LGA,FLL,166,1076,6,30
212013,2013,1,2,632,2,941,1,UA,N521UA,387,EWR,LAX,325,2454,6,32
212013,2013,1,2,634,4,806,-4,AA,N3DYAA,303,LGA,ORD,123,733,6,34
212013,2013,1,2,636,-1,1012,17,UA,N38727,1276,EWR,AUS,248,1504,6,36
212013,2013,1,2,636,5,1005,-9,UA,N406UA,908,EWR,PHX,299,2133,6,36
212013,2013,1,2,637,7,1012,-6,US,N545UW,27,JFK,PHX,312,2153,6,37
212013,2013,1,2,637,6,821,6,UA,N39297,1162,EWR,CLE,79,404,6,37
212013,2013,1,2,640,-6,926,-15,UA,N37267,1627,EWR,PBI,145,1023,6,40
212013,2013,1,2,641,6,1013,33,AA,N3CFAA,711,LGA,DFW,249,1389,6,41
212013,2013,1,2,642,12,854,13,US,N538UW,1433,LGA,CLT,109,544,6,42
212013,2013,1,2,647,2,849,-27,UA,N587UA,320,LGA,DEN,218,1620,6,47
212013,2013,1,2,647,1,738,-31,UA,N821UA,785,EWR,BOS,34,200,6,47
212013,2013,1,2,647,2,903,15,US,N565UW,926,EWR,CLT,102,529,6,47
212013,2013,1,2,649,-6,951,-39,DL,N374DA,1415,JFK,SLC,274,1990,6,49
212013,2013,1,2,649,-2,934,-12,UA,N464UA,392,EWR,MCO,141,937,6,49
212013,2013,1,2,654,-6,946,-59,DL,N711ZX,1865,JFK,SFO,323,2586,6,54
212013,2013,1,2,654,3,1003,8,UA,N78285,1701,EWR,FLL,168,1065,6,54
212013,2013,1,2,655,-4,955,-4,AA,N5EUAA,1815,JFK,MCO,144,944,6,55
212013,2013,1,2,655,-5,1031,-3,DL,N705TW,763,JFK,LAX,317,2475,6,55
212013,2013,1,2,655,-5,1005,-4,DL,N378NW,1383,LGA,PBI,162,1035,6,55
212013,2013,1,2,655,-5,1015,-5,DL,N926DL,2003,LGA,MIA,161,1096,6,55
212013,2013,1,2,657,-3,806,-3,US,N945UW,2163,LGA,DCA,46,214,6,57
212013,2013,1,2,700,0,851,1,AA,N436AA,305,LGA,ORD,122,733,7,0
212013,2013,1,2,700,0,1017,2,AA,N3JJAA,2279,LGA,MIA,163,1096,7,0
212013,2013,1,2,701,-4,1001,18,DL,N339NB,1445,LGA,MSY,193,1183,7,1
212013,2013,1,2,702,2,1054,46,UA,N574UA,756,EWR,TPA,164,997,7,2
212013,2013,1,2,704,-1,908,-5,DL,N974DL,831,LGA,DTW,90,502,7,4
212013,2013,1,2,704,4,1142,-12,UA,N37456,1152,EWR,SJU,194,1608,7,4
212013,2013,1,2,705,35,1209,29,AA,N3GEAA,413,JFK,SJU,197,1598,7,5
212013,2013,1,2,707,-8,1022,-23,AA,N3HYAA,443,JFK,MIA,160,1089,7,7
212013,2013,1,2,712,12,945,4,DL,N541US,1547,LGA,ATL,125,762,7,12
212013,2013,1,2,712,12,844,12,UA,N76254,1223,LGA,ORD,127,733,7,12
212013,2013,1,2,714,-1,1026,-9,AA,N3BAAA,825,JFK,FLL,161,1069,7,14
212013,2013,1,2,715,0,1047,-25,UA,N517UA,223,JFK,SFO,341,2586,7,15
212013,2013,1,2,719,-1,1027,-2,UA,N33284,1526,EWR,RSW,168,1068,7,19
212013,2013,1,2,722,-3,949,-41,AS,N592AS,11,EWR,SEA,314,2402,7,22
212013,2013,1,2,723,10,846,-3,UA,N529UA,393,EWR,ORD,114,719,7,23
212013,2013,1,2,727,42,1024,-4,UA,N820UA,277,EWR,SNA,338,2434,7,27
212013,2013,1,2,728,-2,1001,9,UA,N413UA,311,EWR,DEN,251,1605,7,28
212013,2013,1,2,729,-1,1011,-45,DL,N3768,495,JFK,SEA,309,2422,7,29
212013,2013,1,2,732,2,1105,5,AA,N322AA,33,JFK,LAX,351,2475,7,32
212013,2013,1,2,732,0,1047,7,UA,N73291,1509,LGA,IAH,230,1416,7,32
212013,2013,1,2,734,2,844,-9,UA,N37408,1199,EWR,BOS,34,200,7,34
212013,2013,1,2,738,-7,926,-4,AA,N528AA,309,LGA,ORD,121,733,7,38
212013,2013,1,2,739,-6,1116,-9,AA,N325AA,59,JFK,SFO,353,2586,7,39
212013,2013,1,2,739,4,1033,2,UA,N19117,1296,EWR,MCO,144,937,7,39
212013,2013,1,2,741,1,1005,-14,UA,N533UA,328,LGA,DEN,220,1620,7,41
212013,2013,1,2,744,14,1017,10,DL,N989DL,807,EWR,ATL,128,746,7,44
212013,2013,1,2,745,15,1112,32,AA,N455AA,715,LGA,DFW,244,1389,7,45
212013,2013,1,2,745,-1,1118,-11,UA,N37287,1668,EWR,SFO,350,2565,7,45
212013,2013,1,2,750,25,1048,28,UA,N79521,1724,EWR,PBI,151,1023,7,50
212013,2013,1,2,752,7,1055,13,UA,N430UA,251,EWR,IAH,215,1400,7,52
212013,2013,1,2,754,-1,1055,-4,DL,N361NW,2263,LGA,MCO,143,950,7,54
212013,2013,1,2,755,-4,1037,-2,DL,N660DL,2047,LGA,ATL,123,762,7,55
212013,2013,1,2,757,-3,1058,-29,DL,N918DL,1843,JFK,MIA,155,1089,7,57
212013,2013,1,2,757,-2,1018,19,US,N537UW,1733,LGA,CLT,106,544,7,57
212013,2013,1,2,758,3,1052,-18,AA,N3CNAA,2267,LGA,MIA,160,1096,7,58
212013,2013,1,2,800,-10,1102,-14,DL,N995DL,1959,JFK,MCO,143,944,8,0
212013,2013,1,2,801,31,1136,56,AA,N487AA,2083,EWR,DFW,241,1372,8,1
212013,2013,1,2,804,-1,1039,-31,UA,N528UA,423,EWR,PDX,310,2434,8,4
212013,2013,1,2,806,-4,1300,-15,AA,N5FTAA,655,JFK,STT,193,1623,8,6
212013,2013,1,2,807,-3,1133,4,DL,N322US,1271,JFK,FLL,170,1069,8,7
212013,2013,1,2,808,-2,1049,4,DL,N971DL,269,JFK,ATL,124,760,8,8
212013,2013,1,2,808,-7,1020,4,US,N656AW,675,EWR,CLT,107,529,8,8
212013,2013,1,2,810,10,1008,-6,DL,N358NW,2119,LGA,MSP,142,1020,8,10
212013,2013,1,2,811,-4,1100,4,DL,N328NW,914,LGA,DEN,253,1620,8,11
212013,2013,1,2,811,-4,1126,-5,DL,N305DQ,1167,JFK,TPA,160,1005,8,11
212013,2013,1,2,815,0,1109,-19,DL,N335NW,2395,LGA,PBI,153,1035,8,15
212013,2013,1,2,817,7,931,6,AA,N3BYAA,1838,JFK,BOS,37,187,8,17
212013,2013,1,2,819,19,1127,24,DL,N3743H,1429,JFK,LAS,336,2248,8,19
212013,2013,1,2,822,-1,1206,31,UA,N39728,1218,EWR,DFW,259,1372,8,22
212013,2013,1,2,822,-1,1142,-1,UA,N73259,1067,EWR,LAX,343,2454,8,22
212013,2013,1,2,825,-5,952,-23,AA,N593AA,313,LGA,ORD,118,733,8,25
212013,2013,1,2,825,-5,1141,-16,DL,N376NW,1335,LGA,RSW,169,1080,8,25
212013,2013,1,2,826,-4,1012,-13,AA,N569AA,1855,LGA,STL,146,888,8,26
212013,2013,1,2,826,-3,1034,-5,DL,N336NB,452,EWR,MSP,163,1008,8,26
212013,2013,1,2,827,7,1315,-14,DL,N670DN,301,JFK,SJU,188,1598,8,27
212013,2013,1,2,829,-6,1151,1,AA,N3JPAA,717,LGA,DFW,229,1389,8,29
212013,2013,1,2,829,-1,1154,-6,UA,N525UA,572,JFK,LAX,340,2475,8,29
212013,2013,1,2,833,155,1018,171,UA,N448UA,651,EWR,ORD,129,719,8,33
212013,2013,1,2,837,-8,1403,13,AA,N5FMAA,1357,JFK,SJU,200,1598,8,37
212013,2013,1,2,839,39,1205,21,UA,N554UA,397,JFK,SFO,349,2586,8,39
212013,2013,1,2,844,1,1114,-11,UA,N29129,1643,EWR,DEN,242,1605,8,44
212013,2013,1,2,846,2,1157,-13,UA,N35204,1506,EWR,SAN,346,2425,8,46
212013,2013,1,2,854,3,1146,-36,UA,N37434,1670,EWR,SEA,312,2402,8,54
212013,2013,1,2,855,-5,1225,5,AA,N336AA,1,JFK,LAX,336,2475,8,55
212013,2013,1,2,856,-3,1050,-15,DL,N338NB,869,EWR,DTW,88,488,8,56
212013,2013,1,2,857,-3,1130,-57,DL,N710TW,120,JFK,LAX,310,2475,8,57
212013,2013,1,2,858,-2,1230,10,AA,N5ENAA,647,JFK,MIA,163,1089,8,58
212013,2013,1,2,858,-2,1128,-5,DL,N348NB,485,EWR,ATL,125,746,8,58
212013,2013,1,2,858,-1,1135,-10,DL,N665DN,1747,LGA,ATL,128,762,8,58
212013,2013,1,2,858,-2,1204,-25,DL,N349NW,2143,LGA,MIA,162,1096,8,58
212013,2013,1,2,858,35,1246,48,UA,N563UA,974,EWR,SFO,350,2565,8,58
212013,2013,1,2,859,2,1205,-12,UA,N577UA,222,EWR,LAX,330,2454,8,59
212013,2013,1,2,859,-1,1054,11,UA,N469UA,448,EWR,CLE,79,404,8,59
212013,2013,1,2,859,-1,1204,-16,UA,N843UA,667,LGA,IAH,230,1416,8,59
212013,2013,1,2,900,0,1203,-4,DL,N988DL,1885,LGA,MCO,148,950,9,0
212013,2013,1,2,900,1,1146,2,UA,N23708,1741,EWR,JAC,258,1874,9,0
212013,2013,1,2,901,-2,1016,-29,UA,N451UA,235,EWR,ORD,107,719,9,1
212013,2013,1,2,910,12,1114,9,US,N747UW,1429,LGA,CLT,100,544,9,10
212013,2013,1,2,912,7,1114,-6,DL,N359NB,181,LGA,DTW,92,502,9,12
212013,2013,1,2,913,5,1252,37,UA,N561UA,493,EWR,IAH,227,1400,9,13
212013,2013,1,2,915,29,1353,9,UA,N16701,1519,EWR,STT,195,1634,9,15
212013,2013,1,2,919,-1,1240,-5,AA,N573AA,721,LGA,DFW,237,1389,9,19
212013,2013,1,2,919,-1,1248,8,AA,N546AA,1589,EWR,DFW,243,1372,9,19
212013,2013,1,2,928,28,1233,29,UA,N14219,1148,EWR,TPA,159,997,9,28
212013,2013,1,2,928,63,1203,99,US,N651AW,487,JFK,CLT,103,541,9,28
212013,2013,1,2,929,-6,1255,-4,DL,N936DL,1903,LGA,SRQ,164,1047,9,29
212013,2013,1,2,929,1,1223,3,UA,N24702,1597,EWR,EGE,261,1726,9,29
212013,2013,1,2,929,0,1252,15,UA,N14102,1018,EWR,PBI,154,1023,9,29
212013,2013,1,2,933,9,1235,2,DL,N372NW,1109,LGA,TPA,156,1010,9,33
212013,2013,1,2,933,4,1305,34,UA,N421UA,279,EWR,FLL,161,1065,9,33
212013,2013,1,2,945,0,1113,-17,AA,N545AA,319,LGA,ORD,119,733,9,45
212013,2013,1,2,955,-5,1336,-5,DL,N707TW,1765,JFK,SFO,362,2586,9,55
212013,2013,1,2,958,-2,1240,-32,UA,N27733,1623,EWR,MCO,147,937,9,58
212013,2013,1,2,959,-3,1312,-7,DL,N905DE,2379,LGA,FLL,159,1076,9,59
212013,2013,1,2,1000,0,1307,-18,US,N667AW,75,EWR,PHX,292,2133,10,0
212013,2013,1,2,1004,1,1235,-2,UA,N33289,1625,EWR,DEN,243,1605,10,4
212013,2013,1,2,1009,9,1220,14,US,N765US,1177,LGA,CLT,103,544,10,9
212013,2013,1,2,1010,-5,1228,14,US,N702UW,1441,JFK,CLT,111,541,10,10
212013,2013,1,2,1014,-1,1215,5,US,N560UW,1103,EWR,CLT,104,529,10,14
212013,2013,1,2,1015,0,1250,-17,DL,N3758Y,1529,JFK,LAS,310,2248,10,15
212013,2013,1,2,1020,21,1343,14,US,N547UW,196,JFK,PHX,303,2153,10,20
212013,2013,1,2,1021,21,1251,10,DL,N951DL,1847,LGA,ATL,126,762,10,21
212013,2013,1,2,1023,3,1330,0,AA,N3DFAA,731,LGA,DFW,225,1389,10,23
212013,2013,1,2,1025,10,1223,-6,DL,N900DE,2319,LGA,MSP,157,1020,10,25
212013,2013,1,2,1027,1,1328,-11,UA,N14704,1563,LGA,IAH,219,1416,10,27
212013,2013,1,2,1028,-2,1255,3,DL,N337NB,2343,EWR,ATL,126,746,10,28
212013,2013,1,2,1031,16,1135,0,UA,N24715,1702,EWR,BOS,40,200,10,31
212013,2013,1,2,1037,-2,1400,17,UA,N13718,1294,EWR,FLL,181,1065,10,37
212013,2013,1,2,1038,8,1347,7,AA,N328AA,19,JFK,LAX,344,2475,10,38
212013,2013,1,2,1043,-2,1259,7,DL,N318NB,1573,LGA,MEM,168,963,10,43
212013,2013,1,2,1043,13,1156,-6,UA,N811UA,375,EWR,ORD,111,719,10,43
212013,2013,1,2,1046,-4,1347,-23,DL,N675DL,1275,JFK,SLC,275,1990,10,46
212013,2013,1,2,1048,1,1321,-44,UA,N526UA,460,EWR,SFO,310,2565,10,48
212013,2013,1,2,1050,14,1413,28,UA,N73275,1060,EWR,RSW,172,1068,10,50
212013,2013,1,2,1051,-4,1356,-9,AA,N3JMAA,739,LGA,DFW,228,1389,10,51
212013,2013,1,2,1052,-3,1347,-10,DL,N369NW,1785,LGA,MCO,143,950,10,52
212013,2013,1,2,1053,-7,1147,-25,US,N945UW,2124,LGA,BOS,34,184,10,53
212013,2013,1,2,1056,-3,1341,2,DL,N940DL,1647,LGA,ATL,125,762,10,56
212013,2013,1,2,1056,-4,1334,-26,UA,N11206,1605,EWR,LAS,314,2227,10,56
212013,2013,1,2,1056,-4,1202,-14,US,N957UW,2171,LGA,DCA,47,214,10,56
212013,2013,1,2,1056,-3,1421,26,UA,N67134,1143,EWR,PBI,187,1023,10,56
212013,2013,1,2,1057,12,1406,15,UA,N677UA,491,EWR,IAH,226,1400,10,57
212013,2013,1,2,1100,0,1408,-30,UA,N557UA,642,JFK,SFO,340,2586,11,0
212013,2013,1,2,1102,-13,1430,5,AA,N3BXAA,2099,LGA,MIA,168,1096,11,2
212013,2013,1,2,1109,-6,1312,-3,DL,N366NB,1031,LGA,DTW,92,502,11,9
212013,2013,1,2,1110,40,1231,21,AA,N4UCAA,321,LGA,ORD,116,733,11,10
212013,2013,1,2,1111,12,1437,17,DL,N370NW,2071,LGA,MIA,167,1096,11,11
212013,2013,1,2,1122,-8,1407,-23,DL,N983DL,695,JFK,MCO,144,944,11,22
212013,2013,1,2,1123,13,1434,54,UA,N76529,1477,LGA,DEN,270,1620,11,23
